,date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography,month,other_plu
30729,2020-07-05,1.3,749550,20632,580145,123,148649.67,101289.08,44735.67,2624.92,conventional,2020,Northern New England,7,148650
30730,2020-07-05,1.74,39659,68,1083,0,38507.29,22777.62,15729.67,0.0,organic,2020,Northern New England,7,38508
30731,2020-07-05,0.98,694482,305047,16775,190,372469.31,314778.2,54802.23,2888.88,conventional,2020,Orlando,7,372470
30732,2020-07-05,1.17,11893,151,3,0,11737.87,11724.54,13.33,0.0,organic,2020,Orlando,7,11739
30733,2020-07-05,1.05,816857,159406,319071,2553,335826.38,224384.85,108202.01,3239.52,conventional,2020,Philadelphia,7,335827
30734,2020-07-05,1.75,31974,1977,4179,0,25817.28,24450.26,1367.02,0.0,organic,2020,Philadelphia,7,25818
30735,2020-07-05,0.93,1490316,396396,241011,4449,848380.18,275187.41,572959.81,232.96,conventional,2020,Phoenix/Tucson,7,848460
30736,2020-07-05,1.36,29584,2342,1005,0,26236.69,15098.5,11138.19,0.0,organic,2020,Phoenix/Tucson,7,26237
30737,2020-07-05,1.19,160676,45842,14828,56,99948.76,81946.27,16985.82,1016.67,conventional,2020,Pittsburgh,7,99950
30738,2020-07-05,1.49,14416,3825,10,0,10580.79,10547.46,33.33,0.0,organic,2020,Pittsburgh,7,10581
30739,2020-07-05,1.0,3100080,1288145,579377,3667,1228889.94,1132569.05,50434.69,45886.2,conventional,2020,Plains,7,1228891
30740,2020-07-05,1.45,77393,16316,3619,21,57435.48,47698.18,9737.3,0.0,organic,2020,Plains,7,57437
30741,2020-07-05,1.14,903125,135307,78543,5408,683865.86,394494.48,261917.17,27454.21,conventional,2020,Portland,7,683867
30742,2020-07-05,1.85,54273,465,6435,0,47373.22,10268.11,36498.49,606.62,organic,2020,Portland,7,47373
30743,2020-07-05,1.15,520165,236984,87835,7527,187816.72,128002.04,54604.69,5209.99,conventional,2020,Raleigh/Greensboro,7,187819
30744,2020-07-05,1.52,30326,1308,5017,115,23885.15,21714.0,2171.15,0.0,organic,2020,Raleigh/Greensboro,7,23886
30745,2020-07-05,1.03,436705,137551,88596,1798,208759.48,153227.59,50199.06,5332.83,conventional,2020,Richmond/Norfolk,7,208760
30746,2020-07-05,1.47,25067,35,2439,9,22583.07,11844.86,10738.21,0.0,organic,2020,Richmond/Norfolk,7,22584
30747,2020-07-05,0.95,247276,83839,30428,22,132987.18,102041.39,27649.24,3296.55,conventional,2020,Roanoke,7,132987
30748,2020-07-05,1.49,18263,11,1808,0,16444.2,4206.03,12238.17,0.0,organic,2020,Roanoke,7,16444
30749,2020-07-05,1.54,584335,188645,198527,4954,192208.48,116950.4,59422.9,15835.18,conventional,2020,Sacramento,7,192209
30750,2020-07-05,1.83,26605,6682,4242,0,15680.06,14428.83,1251.23,0.0,organic,2020,Sacramento,7,15681
30751,2020-07-05,1.15,811452,184190,32069,25262,569930.24,294591.35,175138.22,100200.67,conventional,2020,San Diego,7,569931
30752,2020-07-05,1.99,39211,1608,1203,8,36391.8,7085.25,29306.55,0.0,organic,2020,San Diego,7,36392
30753,2020-07-05,1.66,993738,249335,239156,8088,497157.47,203570.24,255023.94,38563.29,conventional,2020,San Francisco,7,497159
30754,2020-07-05,2.01,79382,9704,7098,13,62566.0,56025.24,6540.76,0.0,organic,2020,San Francisco,7,62567
30755,2020-07-05,1.36,775112,91856,95534,1803,585917.96,292642.72,287954.2,5321.04,conventional,2020,Seattle,7,585919
30756,2020-07-05,2.02,69103,599,8279,60,60165.42,7587.66,51333.95,1243.81,organic,2020,Seattle,7,60165
30757,2020-07-05,1.08,657689,305127,58944,3113,290504.26,227663.75,49640.51,13200.0,conventional,2020,South Carolina,7,290505
30758,2020-07-05,1.51,32232,913,3975,92,27251.74,17813.47,9438.27,0.0,organic,2020,South Carolina,7,27252
30759,2020-07-05,0.81,9433569,3682952,890041,327912,4532663.59,2941374.59,1544281.07,47007.93,conventional,2020,South Central,7,4532664
30760,2020-07-05,1.32,264427,16247,3211,3416,241552.47,159707.13,81845.34,0.0,organic,2020,South Central,7,241553
30761,2020-07-05,1.0,6633942,3169124,266561,5398,3192858.87,2776313.4,360436.7,56108.77,conventional,2020,Southeast,7,3192859
30762,2020-07-05,1.38,179713,2523,9616,82,167490.74,111901.92,55588.82,0.0,organic,2020,Southeast,7,167492
30763,2020-07-05,1.23,134204,24546,12072,63,97521.8,56907.05,40610.02,4.73,conventional,2020,Spokane,7,97523
30764,2020-07-05,1.9,11854,80,828,0,10944.76,4498.97,6116.88,328.91,organic,2020,Spokane,7,10946
30765,2020-07-05,0.99,287301,124784,15405,1116,145994.15,130229.22,1915.41,13849.52,conventional,2020,St. Louis,7,145996
30766,2020-07-05,2.02,8903,1621,1760,8,5512.91,2997.78,2515.13,0.0,organic,2020,St. Louis,7,5514
30767,2020-07-05,1.21,113918,14788,49561,1161,48407.84,35294.43,11294.52,1818.89,conventional,2020,Syracuse,7,48408
30768,2020-07-05,1.61,4280,271,109,0,3899.61,3392.39,507.22,0.0,organic,2020,Syracuse,7,3900
30769,2020-07-05,0.98,697943,316731,21537,290,359383.58,307982.03,47984.88,3416.67,conventional,2020,Tampa,7,359385
30770,2020-07-05,1.16,11411,152,0,0,11258.32,11211.65,46.67,0.0,organic,2020,Tampa,7,11259
30771,2020-07-05,1.06,55608056,16678146,9939269,1060183,27930345.43,18487694.16,8039467.23,1403184.04,conventional,2020,Total U.S.,7,27930458
30772,2020-07-05,1.63,2239483,147332,159243,7125,1925781.51,1122656.11,800243.48,2881.92,organic,2020,Total U.S.,7,1925783
30773,2020-07-05,1.07,9199885,1986633,1071800,64245,6077095.15,2919007.49,2979242.77,178844.89,conventional,2020,West,7,6077207
30774,2020-07-05,1.65,418694,40509,28338,1549,348295.75,151982.82,193431.01,2881.92,organic,2020,West,7,348298
30775,2020-07-05,0.87,1203648,397391,97716,82383,626156.7,454031.99,169831.93,2292.78,conventional,2020,West Tex/New Mexico,7,626158
30776,2020-07-05,1.47,39661,831,1078,3072,34678.72,29580.67,5098.05,0.0,organic,2020,West Tex/New Mexico,7,34680
30777,2020-07-12,1.48,158747,7553,124381,346,26466.0,17392.83,7333.17,1740.0,conventional,2020,Albany,7,26467
30778,2020-07-12,1.52,3973,25,386,0,3561.21,1877.7,1683.51,0.0,organic,2020,Albany,7,3562
30779,2020-07-12,0.87,894123,369450,30124,75,494472.6,439562.76,53119.84,1790.0,conventional,2020,Atlanta,7,494474
30780,2020-07-12,1.63,39878,180,3777,0,35921.1,3749.89,32171.21,0.0,organic,2020,Atlanta,7,35921
30781,2020-07-12,1.28,1150834,127548,450125,5548,567611.83,270202.49,291056.99,6352.35,conventional,2020,Baltimore/Washington,7,567613
30782,2020-07-12,1.7,58676,416,5292,14,52953.66,46810.64,6143.02,0.0,organic,2020,Baltimore/Washington,7,52954
30783,2020-07-12,1.03,157940,39794,8887,1480,107777.14,54077.1,39451.0,14249.04,conventional,2020,Boise,7,107779
30784,2020-07-12,1.67,8103,0,714,0,7389.14,1817.41,5473.96,97.77,organic,2020,Boise,7,7389
30785,2020-07-12,1.42,874941,19804,552510,502,302125.36,271615.42,27473.27,3036.67,conventional,2020,Boston,7,302125
30786,2020-07-12,1.96,38841,76,2041,0,36723.72,34687.19,2036.53,0.0,organic,2020,Boston,7,36724
30787,2020-07-12,0.99,263269,26128,56691,2991,177458.56,111365.61,63256.28,2836.67,conventional,2020,Buffalo/Rochester,7,177459
30788,2020-07-12,1.73,13961,713,246,6,12995.64,12995.64,0.0,0.0,organic,2020,Buffalo/Rochester,7,12996
30789,2020-07-12,1.17,7955981,2039524,1202767,246134,4467555.21,2092544.81,1917417.23,457593.17,conventional,2020,California,7,4467556
30790,2020-07-12,1.85,386818,36136,24195,31,326454.71,186688.9,139765.81,0.0,organic,2020,California,7,326456
30791,2020-07-12,1.19,399669,172764,68432,6768,151704.18,80495.31,66838.87,4370.0,conventional,2020,Charlotte,7,151705
30792,2020-07-12,1.68,19780,184,4795,52,14748.3,12943.67,1804.63,0.0,organic,2020,Charlotte,7,14749
30793,2020-07-12,1.2,1060222,127534,170159,47892,714635.55,265981.74,354533.76,94120.05,conventional,2020,Chicago,7,714637
30794,2020-07-12,1.79,72740,829,5339,0,66571.21,10128.06,56443.15,0.0,organic,2020,Chicago,7,66572
30795,2020-07-12,1.04,353022,83154,24528,10166,235173.07,222510.39,3807.39,8855.29,conventional,2020,Cincinnati/Dayton,7,235174
30796,2020-07-12,1.59,23451,113,3093,0,20244.51,2516.21,17728.3,0.0,organic,2020,Cincinnati/Dayton,7,20245
30797,2020-07-12,0.94,278835,75394,19275,2635,181530.61,174494.5,3255.1,3781.01,conventional,2020,Columbus,7,181531
30798,2020-07-12,1.38,13372,849,1159,0,11363.27,2714.83,8648.44,0.0,organic,2020,Columbus,7,11364
30799,2020-07-12,0.73,1896670,670372,173201,34092,1019003.67,721453.98,296916.21,633.48,conventional,2020,Dallas/Ft. Worth,7,1019005
30800,2020-07-12,1.23,52835,2782,277,309,49465.97,35167.49,14298.48,0.0,organic,2020,Dallas/Ft. Worth,7,49467
30801,2020-07-12,0.96,1119611,202950,163503,7599,745557.28,338688.83,384117.97,22750.48,conventional,2020,Denver,7,745559
30802,2020-07-12,1.41,52885,23120,2311,8,27445.4,17406.99,10038.41,0.0,organic,2020,Denver,7,27446
30803,2020-07-12,1.07,528749,128429,34373,44006,321939.53,301803.16,9723.08,10413.29,conventional,2020,Detroit,7,321941
30804,2020-07-12,1.52,26914,407,2918,0,23574.72,5532.2,18042.52,0.0,organic,2020,Detroit,7,23589
30805,2020-07-12,1.4,203706,26441,52630,47986,76647.62,58437.3,5268.44,12941.88,conventional,2020,Grand Rapids,7,76649
30806,2020-07-12,1.63,8953,76,2459,0,6416.97,6318.55,98.42,0.0,organic,2020,Grand Rapids,7,6418
30807,2020-07-12,1.07,5034040,1068032,694999,254621,3016387.27,2198219.26,628627.18,189540.83,conventional,2020,Great Lakes,7,3016388
30808,2020-07-12,1.59,254135,6708,24096,12,223303.86,72405.65,150898.21,0.0,organic,2020,Great Lakes,7,223319
30809,2020-07-12,1.05,455111,173561,130691,351,150505.84,104923.34,39542.83,6039.67,conventional,2020,Harrisburg/Scranton,7,150508
30810,2020-07-12,1.62,12066,403,451,0,11212.19,11069.82,142.37,0.0,organic,2020,Harrisburg/Scranton,7,11212
30811,2020-07-12,1.4,451435,12978,348588,1918,87949.85,70420.23,14926.28,2603.34,conventional,2020,Hartford/Springfield,7,87951
30812,2020-07-12,2.05,16564,380,6237,0,9947.13,9947.13,0.0,0.0,organic,2020,Hartford/Springfield,7,9947
30813,2020-07-12,0.81,1653627,668170,188651,6331,790473.82,525436.46,244006.85,21030.51,conventional,2020,Houston,7,790475
30814,2020-07-12,1.28,38003,3515,17,0,34470.35,19511.52,14958.83,0.0,organic,2020,Houston,7,34471
30815,2020-07-12,0.95,292673,90234,31717,4672,166048.75,159231.34,5159.73,1657.68,conventional,2020,Indianapolis,7,166050
30816,2020-07-12,1.54,9397,212,987,0,8197.31,3206.16,4991.15,0.0,organic,2020,Indianapolis,7,8198
30817,2020-07-12,1.2,211874,101779,11916,222,97955.72,87075.99,6456.4,4423.33,conventional,2020,Jacksonville,7,97957
30818,2020-07-12,1.38,5136,86,342,0,4707.33,4171.61,535.72,0.0,organic,2020,Jacksonville,7,4708
30819,2020-07-12,1.0,457865,66012,47904,137,343812.44,109204.36,231137.44,3470.64,conventional,2020,Las Vegas,7,343812
30820,2020-07-12,1.46,18682,822,311,0,17549.27,9588.67,7960.6,0.0,organic,2020,Las Vegas,7,17549
30821,2020-07-12,1.08,3809833,1076744,102806,189205,2441076.61,1160678.86,929286.59,351111.16,conventional,2020,Los Angeles,7,2441078
30822,2020-07-12,1.74,179453,9943,2297,8,167204.4,64674.41,102529.99,0.0,organic,2020,Los Angeles,7,167205
30823,2020-07-12,0.87,171086,43906,12365,55,114758.35,99277.41,12908.72,2572.22,conventional,2020,Louisville,7,114760
30824,2020-07-12,1.57,9362,3,1176,0,8183.27,253.56,7929.71,0.0,organic,2020,Louisville,7,8183
30825,2020-07-12,1.17,993626,514413,42776,540,435896.26,411132.95,22630.94,2132.37,conventional,2020,Miami/Ft. Lauderdale,7,435897
30826,2020-07-12,1.46,11165,263,86,0,10815.22,9263.0,1552.22,0.0,organic,2020,Miami/Ft. Lauderdale,7,10816
30827,2020-07-12,1.07,4989737,1562848,980050,27815,2419023.19,1592775.95,768961.65,57285.59,conventional,2020,Midsouth,7,2419024
30828,2020-07-12,1.59,283237,2895,34640,222,245478.96,141232.96,104246.0,0.0,organic,2020,Midsouth,7,245480
30829,2020-07-12,0.85,336278,133962,9411,15,192887.78,171482.07,17272.82,4132.89,conventional,2020,Nashville,7,192890
30830,2020-07-12,1.58,19584,77,2095,0,17412.16,1991.14,15421.02,0.0,organic,2020,Nashville,7,17412
30831,2020-07-12,0.88,422054,167544,24998,1155,228354.94,192665.82,22336.9,13352.22,conventional,2020,New Orleans/Mobile,7,228357
30832,2020-07-12,1.46,8062,103,0,0,7959.37,2884.69,5074.68,0.0,organic,2020,New Orleans/Mobile,7,7959
30833,2020-07-12,1.19,2557489,86841,1550558,12374,907714.53,643846.77,258066.89,5800.87,conventional,2020,New York,7,907716
30834,2020-07-12,1.93,107483,10109,15183,1920,80269.59,79834.53,435.06,0.0,organic,2020,New York,7,80271
30835,2020-07-12,1.2,7278849,672216,3973854,28156,2604621.33,1819334.11,742761.69,42525.53,conventional,2020,Northeast,7,2604623
30836,2020-07-12,1.83,308326,19117,33044,1699,254464.52,231273.72,23190.8,0.0,organic,2020,Northeast,7,254466
30837,2020-07-12,1.28,679895,18768,499687,284,161154.65,95367.32,61917.86,3869.47,conventional,2020,Northern New England,7,161156
30838,2020-07-12,1.7,37017,82,1105,0,35829.77,18707.24,17122.53,0.0,organic,2020,Northern New England,7,35830
30839,2020-07-12,1.06,556582,256250,15225,210,284896.5,267915.59,16110.9,870.01,conventional,2020,Orlando,7,284897
30840,2020-07-12,1.32,9250,130,2,0,9118.65,8324.21,794.44,0.0,organic,2020,Orlando,7,9118
30841,2020-07-12,1.04,761353,142627,278512,2295,337917.94,220840.79,113335.64,3741.51,conventional,2020,Philadelphia,7,337919
30842,2020-07-12,1.77,29872,2026,3802,0,24043.54,22341.79,1701.75,0.0,organic,2020,Philadelphia,7,24044
30843,2020-07-12,0.81,1490727,565267,198462,3946,723002.41,245429.69,477452.87,119.85,conventional,2020,Phoenix/Tucson,7,723052
30844,2020-07-12,1.37,29819,2472,947,0,26399.8,15725.69,10674.11,0.0,organic,2020,Phoenix/Tucson,7,26400
30845,2020-07-12,0.91,208303,65030,13900,90,129282.21,100174.74,26137.47,2970.0,conventional,2020,Pittsburgh,7,129283
30846,2020-07-12,1.51,11347,3119,13,0,8215.05,8208.38,6.67,0.0,organic,2020,Pittsburgh,7,8215
30847,2020-07-12,1.03,2554887,1079819,499357,2381,973328.24,875394.99,46243.01,51690.24,conventional,2020,Plains,7,973330
30848,2020-07-12,1.41,73486,11323,3163,25,58972.77,46562.09,12410.68,0.0,organic,2020,Plains,7,58975
30849,2020-07-12,1.18,846950,129357,95111,5271,617209.62,289917.8,303770.1,23521.72,conventional,2020,Portland,7,617211
30850,2020-07-12,1.71,57192,359,6795,3,50033.79,10634.17,39073.99,325.63,organic,2020,Portland,7,50035
30851,2020-07-12,1.1,516464,224267,87271,6430,198495.08,110236.24,84462.18,3796.66,conventional,2020,Raleigh/Greensboro,7,198496
30852,2020-07-12,1.53,28853,980,4719,57,23096.33,21273.38,1822.95,0.0,organic,2020,Raleigh/Greensboro,7,23097
30853,2020-07-12,0.97,422306,138973,77588,1586,204157.75,138866.24,60666.36,4625.15,conventional,2020,Richmond/Norfolk,7,204159
30854,2020-07-12,1.45,23100,25,2155,10,20909.31,8428.48,12480.83,0.0,organic,2020,Richmond/Norfolk,7,20910
30855,2020-07-12,0.88,250839,86744,25926,93,138075.18,94917.42,39144.43,4013.33,conventional,2020,Roanoke,7,138076
30856,2020-07-12,1.56,17179,43,2092,0,15043.48,3539.1,11504.38,0.0,organic,2020,Roanoke,7,15044
30857,2020-07-12,1.13,614886,169086,281187,4911,159701.41,97377.02,61351.41,972.98,conventional,2020,Sacramento,7,159702
30858,2020-07-12,1.65,24102,3596,3658,0,16847.85,16535.29,312.56,0.0,organic,2020,Sacramento,7,16848
30859,2020-07-12,1.01,807251,125522,48411,19958,613359.95,245845.97,290569.2,76944.78,conventional,2020,San Diego,7,613360
30860,2020-07-12,1.98,36413,1422,1115,0,33875.84,9922.5,23953.34,0.0,organic,2020,San Diego,7,33876
30861,2020-07-12,1.58,952637,201604,283632,7372,460027.45,198792.59,257889.11,3345.75,conventional,2020,San Francisco,7,460029
30862,2020-07-12,2.01,74092,11987,7187,8,54908.25,53657.74,1250.51,0.0,organic,2020,San Francisco,7,54910
30863,2020-07-12,1.31,813933,104422,91416,2869,615224.37,313064.54,290497.57,11662.26,conventional,2020,Seattle,7,615226
30864,2020-07-12,2.09,58603,497,7381,38,50685.74,10726.55,39509.77,449.42,organic,2020,Seattle,7,50687
30865,2020-07-12,1.08,578944,261934,52683,3061,261265.93,209321.12,39484.86,12459.95,conventional,2020,South Carolina,7,261266
30866,2020-07-12,1.64,28389,745,4111,50,23482.43,13754.17,9728.26,0.0,organic,2020,South Carolina,7,23483
30867,2020-07-12,0.8,8611079,3183520,745008,306114,4376436.16,3179434.27,1144459.36,52542.53,conventional,2020,South Central,7,4376437
30868,2020-07-12,1.29,226373,11155,3221,3352,208644.49,138751.09,69893.4,0.0,organic,2020,South Central,7,208645
30869,2020-07-12,1.04,5605494,2651917,240567,5278,2707731.46,2445495.03,218767.02,43469.41,conventional,2020,Southeast,7,2707732
30870,2020-07-12,1.54,151723,2075,10592,45,139010.43,71433.44,67576.99,0.0,organic,2020,Southeast,7,139011
30871,2020-07-12,1.15,155383,25847,14258,41,115236.03,69630.81,45560.22,45.0,conventional,2020,Spokane,7,115237
30872,2020-07-12,1.79,8713,42,867,0,7803.27,3173.07,4554.41,75.79,organic,2020,Spokane,7,7804
30873,2020-07-12,0.9,292914,135436,14624,194,142658.84,126846.29,1677.05,14135.5,conventional,2020,St. Louis,7,142660
30874,2020-07-12,1.99,7086,1061,1399,8,4616.89,2733.33,1883.56,0.0,organic,2020,St. Louis,7,4618
30875,2020-07-12,1.2,115676,10807,48004,929,55935.23,33587.26,20472.41,1875.56,conventional,2020,Syracuse,7,55936
30876,2020-07-12,1.65,4515,372,185,0,3957.36,3387.03,570.33,0.0,organic,2020,Syracuse,7,3958
30877,2020-07-12,1.03,553382,267057,20273,263,265788.25,252461.66,12779.93,546.66,conventional,2020,Tampa,7,265789
30878,2020-07-12,1.16,10941,174,0,0,10767.15,10401.59,365.56,0.0,organic,2020,Tampa,7,10767
30879,2020-07-12,1.04,51081492,14418172,9424287,922494,26316384.15,16876196.39,8388109.49,1052078.27,conventional,2020,Total U.S.,7,26316539
30880,2020-07-12,1.64,2071489,137270,160186,6506,1767512.03,1032775.83,733650.89,1085.31,organic,2020,Total U.S.,7,1767527
30881,2020-07-12,1.0,9051421,2160293,1087680,51992,5751301.26,2672997.88,2920872.39,157430.99,conventional,2020,West,7,5751456
30882,2020-07-12,1.64,387388,47856,27231,1117,311182.27,144427.96,165669.0,1085.31,organic,2020,West,7,311184
30883,2020-07-12,0.85,1153467,393039,80262,55729,624436.64,394320.43,222524.64,7591.57,conventional,2020,West Tex/New Mexico,7,624437
30884,2020-07-12,1.5,34669,884,1216,2626,29941.65,25402.0,4539.65,0.0,organic,2020,West Tex/New Mexico,7,29943
30885,2020-07-19,1.17,146516,9924,107419,418,28753.81,18848.19,8238.96,1666.66,conventional,2020,Albany,7,28755
30886,2020-07-19,1.58,3070,53,583,0,2433.51,746.75,1686.76,0.0,organic,2020,Albany,7,2434
30887,2020-07-19,0.87,949854,395182,43598,106,510966.31,443267.44,65498.98,2199.89,conventional,2020,Atlanta,7,510968
30888,2020-07-19,1.54,44879,165,3732,0,40981.77,7862.83,33118.94,0.0,organic,2020,Atlanta,7,40982
30889,2020-07-19,1.25,1163328,122349,457388,5938,577651.84,267459.59,303742.87,6449.38,conventional,2020,Baltimore/Washington,7,577653
30890,2020-07-19,1.7,63059,416,5503,29,57110.76,50606.99,6503.77,0.0,organic,2020,Baltimore/Washington,7,57111
30891,2020-07-19,1.18,144481,36669,8938,1516,97356.57,39096.54,41652.34,16607.69,conventional,2020,Boise,7,97358
30892,2020-07-19,1.69,7977,2,719,0,7255.65,1795.56,5457.12,2.97,organic,2020,Boise,7,7256
30893,2020-07-19,1.4,812868,17233,515485,633,279515.82,253739.18,22523.31,3253.33,conventional,2020,Boston,7,279517
30894,2020-07-19,1.88,40635,38,2070,0,38526.06,36231.3,2294.76,0.0,organic,2020,Boston,7,38527
30895,2020-07-19,1.04,238868,25130,62910,3395,147431.49,120583.28,22989.33,3858.88,conventional,2020,Buffalo/Rochester,7,147433
30896,2020-07-19,1.76,10560,793,192,10,9564.62,9564.62,0.0,0.0,organic,2020,Buffalo/Rochester,7,9565
30897,2020-07-19,1.18,7844437,2225170,1042706,233506,4343054.4,2125611.52,1809683.51,407759.37,conventional,2020,California,7,4343055
30898,2020-07-19,1.93,367327,38287,24294,55,304690.32,137604.63,167085.69,0.0,organic,2020,California,7,304691
30899,2020-07-19,1.07,405335,173877,69820,7870,153766.56,81070.12,69427.37,3269.07,conventional,2020,Charlotte,7,153768
30900,2020-07-19,1.52,21875,138,4426,32,17278.66,15687.98,1590.68,0.0,organic,2020,Charlotte,7,17279
30901,2020-07-19,1.21,1087749,201125,225906,49923,610793.86,228887.36,352548.27,29358.23,conventional,2020,Chicago,7,610795
30902,2020-07-19,1.67,90836,737,8989,0,81109.71,9185.94,71923.77,0.0,organic,2020,Chicago,7,81110
30903,2020-07-19,1.01,389491,86681,45161,10863,246786.1,233235.94,4607.49,8942.67,conventional,2020,Cincinnati/Dayton,7,246786
30904,2020-07-19,1.63,22304,96,3226,0,18981.98,1077.03,17904.95,0.0,organic,2020,Cincinnati/Dayton,7,18982
30905,2020-07-19,0.89,313308,81102,39193,2885,190127.05,181791.83,3923.76,4411.46,conventional,2020,Columbus,7,190128
30906,2020-07-19,1.44,12950,947,1271,0,10731.24,2005.05,8726.19,0.0,organic,2020,Columbus,7,10732
30907,2020-07-19,0.73,1925984,661310,179029,29960,1055683.35,752903.38,302427.55,352.42,conventional,2020,Dallas/Ft. Worth,7,1055685
30908,2020-07-19,1.23,59046,3247,224,370,55204.91,39048.59,16156.32,0.0,organic,2020,Dallas/Ft. Worth,7,55205
30909,2020-07-19,1.01,1072048,194547,137892,8198,731410.86,364132.7,343000.23,24277.93,conventional,2020,Denver,7,731411
30910,2020-07-19,1.36,54079,23737,2507,0,27834.51,14893.79,12940.72,0.0,organic,2020,Denver,7,27835
30911,2020-07-19,0.93,713410,141821,77460,148866,345261.84,304588.27,8906.52,31767.05,conventional,2020,Detroit,7,345263
30912,2020-07-19,1.51,27645,475,2815,0,24354.55,4197.86,20156.69,0.0,organic,2020,Detroit,7,24355
30913,2020-07-19,0.95,361258,38097,85591,139848,97720.61,50680.62,6216.88,40823.11,conventional,2020,Grand Rapids,7,97722
30914,2020-07-19,1.71,7083,5,1816,0,5260.85,5129.65,131.2,0.0,organic,2020,Grand Rapids,7,5262
30915,2020-07-19,0.99,5811813,1194663,998467,596624,3022057.55,2148712.8,659865.72,213479.03,conventional,2020,Great Lakes,7,3022059
30916,2020-07-19,1.56,265464,6879,27503,6,231075.56,57310.25,173765.31,0.0,organic,2020,Great Lakes,7,231076
30917,2020-07-19,1.01,451348,170873,125316,540,154617.6,101634.74,45553.97,7428.89,conventional,2020,Harrisburg/Scranton,7,154619
30918,2020-07-19,1.56,13136,776,420,0,11939.31,11825.35,113.96,0.0,organic,2020,Harrisburg/Scranton,7,11940
30919,2020-07-19,1.34,449165,12768,344605,7297,84493.76,68011.52,13788.91,2693.33,conventional,2020,Hartford/Springfield,7,84495
30920,2020-07-19,2.05,17156,273,6475,2,10405.02,10405.02,0.0,0.0,organic,2020,Hartford/Springfield,7,10406
30921,2020-07-19,0.84,1547666,554891,194264,7030,791480.22,542328.32,223680.63,25471.27,conventional,2020,Houston,7,791481
30922,2020-07-19,1.32,41619,4196,29,0,37393.52,21766.91,15626.61,0.0,organic,2020,Houston,7,37394
30923,2020-07-19,0.91,320947,91225,54564,5251,169906.69,161642.3,6799.35,1465.04,conventional,2020,Indianapolis,7,169907
30924,2020-07-19,1.51,9619,262,918,0,8437.73,1843.8,6593.93,0.0,organic,2020,Indianapolis,7,8439
30925,2020-07-19,1.18,211009,105803,13403,334,91467.91,80787.78,7143.47,3536.66,conventional,2020,Jacksonville,7,91469
30926,2020-07-19,0.96,10586,43,289,0,10254.33,9040.2,1214.13,0.0,organic,2020,Jacksonville,7,10254
30927,2020-07-19,0.93,462729,65120,54417,85,343105.25,110145.02,230782.77,2177.46,conventional,2020,Las Vegas,7,343107
30928,2020-07-19,1.42,19063,1251,273,0,17539.01,9241.48,8297.53,0.0,organic,2020,Las Vegas,7,17539
30929,2020-07-19,1.2,3489393,1099809,91570,183141,2114871.09,1219883.5,685582.12,209405.47,conventional,2020,Los Angeles,7,2114873
30930,2020-07-19,1.82,189951,10853,2668,8,176422.25,59071.97,117350.28,0.0,organic,2020,Los Angeles,7,176422
30931,2020-07-19,0.88,167018,41544,20235,177,105061.68,88334.91,14396.77,2330.0,conventional,2020,Louisville,7,105062
30932,2020-07-19,1.24,12966,3,1141,0,11822.5,3941.29,7881.21,0.0,organic,2020,Louisville,7,11822
30933,2020-07-19,1.14,948682,487986,40869,666,419160.8,384041.87,22127.82,12991.11,conventional,2020,Miami/Ft. Lauderdale,7,419161
30934,2020-07-19,2.13,7018,173,146,0,6698.64,3593.08,3105.56,0.0,organic,2020,Miami/Ft. Lauderdale,7,6699
30935,2020-07-19,1.03,4984352,1547157,1001663,32141,2403390.54,1574183.09,784850.4,44357.05,conventional,2020,Midsouth,7,2403391
30936,2020-07-19,1.45,304992,2371,33058,208,269354.17,167644.19,101709.98,0.0,organic,2020,Midsouth,7,269355
30937,2020-07-19,0.85,331495,135957,10065,34,185438.22,165712.14,15975.23,3750.85,conventional,2020,Nashville,7,185439
30938,2020-07-19,1.24,25831,34,1745,0,24051.88,8566.84,15485.04,0.0,organic,2020,Nashville,7,24052
30939,2020-07-19,0.85,439581,171653,32399,931,234597.5,188370.93,32661.02,13565.55,conventional,2020,New Orleans/Mobile,7,234598
30940,2020-07-19,1.4,10047,79,0,0,9967.22,7071.65,2895.57,0.0,organic,2020,New Orleans/Mobile,7,9968
30941,2020-07-19,1.13,2758328,91032,1778084,20583,868627.39,618526.46,244759.82,5341.11,conventional,2020,New York,7,868629
30942,2020-07-19,1.86,112912,9218,13256,1846,88590.48,88393.18,197.3,0.0,organic,2020,New York,7,88592
30943,2020-07-19,1.15,7301768,667572,4091171,45613,2497412.02,1770398.71,679584.54,47428.77,conventional,2020,Northeast,7,2497412
30944,2020-07-19,1.79,310226,18227,33719,1650,256629.53,235888.27,20741.26,0.0,organic,2020,Northeast,7,256630
30945,2020-07-19,1.22,652260,18057,468883,383,164936.65,91518.5,69149.5,4268.65,conventional,2020,Northern New England,7,164937
30946,2020-07-19,1.7,35610,50,1324,0,34234.7,18750.53,15484.17,0.0,organic,2020,Northern New England,7,34236
30947,2020-07-19,1.05,560238,252355,14954,156,292771.43,265696.9,14732.31,12342.22,conventional,2020,Orlando,7,292773
30948,2020-07-19,1.92,6346,109,7,0,6229.08,3723.52,2505.56,0.0,organic,2020,Orlando,7,6230
